id,time_mean,time_std,time_median,time_min,time_max,time_range,time_skew,time_kurtosis,mag_mean,mag_std,mag_median,mag_range,mag_brightness_var,depth_mean,depth_std,depth_max,depth_variability,frequency,log_period,duration_ratio
2552.01,351319.2692958857,860551.2353382088,0.001532,-0.001532,2459230.693395,2459230.694927,2.041241452314348,2.1666666666558525,3.9587333333333334,5.598496513251472,0.006,11.882200000000001,1.4142141038172493,683.0087819333334,978.3802578245476,2049.0263458,1.432456336879201,0.42192100718957615,0.3747688508224624,0.7685562441165752
2553.01,351320.71927014284,860551.2306834945,0.000491,-0.000491,2459232.131956,2459232.1324469997,2.0412414522672435,2.166666666553289,3.9408333333333334,5.573182100220862,0.006,11.8285,1.4142141087470996,3975.2139184000002,5623.16910173416,11925.6417552,1.414557610524128,0.11926333376295961,0.9234930550051923,0.5388470434267733
2554.01,351320.32704602863,860550.7905663449,0.001927,-0.001927,2459230.661673,2459230.6636,2.0412414522817133,2.1666666665847956,3.5161333333333338,4.9725677373186405,0.008,10.5564,1.414214782522081,2347.7594937,3337.1970818423547,7043.2784811,1.4214390744867271,0.1596513189649594,0.7968274891706527,0.8563695312418552
2555.01,351321.83968512854,860551.3302761143,0.001619,-0.001619,2459233.496293,2459233.497912,2.0412414521489444,2.166666666295713,3.705633333333333,5.240560987994405,0.008,11.124899999999998,1.41421466092015,4543.333333333333,6425.245374158683,13630.0,1.4142139488243617,0.06231499107565202,1.2054074628391873,0.20775818024622383
2556.01,351425.6567632429,860808.3834741685,0.001212,-0.001212,2459966.962573,2459966.963785,2.041241452270576,2.1666666665605447,3.5667666666666666,5.044172172803868,0.006,10.7063,1.4142142293591398,1475.4896372666665,2087.573572998493,4426.4689118,1.4148344524233376,0.12476711749642602,0.9038998583357533,0.5764037957001833
2557.01,351321.7721721857,860553.4244679755,0.001496,-0.001496,2459238.558507,2459238.5600030003,2.041241452252492,2.166666666521169,3.7349,5.281948505996628,0.006,11.210700000000001,1.4142141706596234,1705.5740146666667,2419.1193975371434,5116.722044,1.418360843173335,0.1017270102984051,0.9925637189936973,0.40858322056300833
2558.01,351322.1665137143,860551.0463382278,0.00154,-0.00154,2459233.127609,2459233.129149,2.0412414521097153,2.166666666210297,3.8973,5.5116166938567135,0.006,11.6979,1.414214121021403,2178.6221425333333,3085.1402696140317,6535.8664276,1.4160969951524434,0.056224264467425324,1.2500762173476951,0.23906960941768124
2559.01,351295.2727323857,860491.3800341634,0.00114,-0.00114,2459060.081876,2459060.0830159998,2.0412414523054423,2.166666666636462,4.371366666666667,6.182047967210291,0.006,13.1201,1.4142140064229245,8556.666666666666,12100.958919564986,25670.0,1.4142141316203725,0.238081026925369,0.6232752128686775,0.6254388577329444
256.01,351203.8192907428,860259.2093563834,0.001121,-0.001121,2458399.928643,2458399.929764,2.0412414519085127,2.166666665772211,3.7663666666666664,5.32644988732854,0.007,11.306099999999999,1.414214376541992,2186.8306956666665,3102.1011981611878,6560.492087,1.4185374315022117,0.04042471629893677,1.3933530192938832,0.08364079968303141
256.02,351306.6220517572,860519.8224033682,0.001772,-0.001772,2459141.100488,2459141.10226,2.041241452309514,2.1666666666453276,3.7663666666666664,5.32644988732854,0.007,11.306099999999999,1.414214376541992,1156.4835796666666,1672.85014346093,3469.450739,1.4464970993735127,0.2646943899453401,0.5772552632381344,0.39067105268800073
2560.01,351193.5863024714,860242.5623154475,0.002496,-0.002496,2458348.918997,2458348.921493,2.041241452308415,2.166666666642934,4.510933333333333,6.3794256592754675,0.007,13.5398,1.4142141299528852,6553.333333333333,9267.823084220672,19660.0,1.4142151196674475,0.2816012738289942,0.5503653849857073,0.7417377552655706
2561.01,351408.28051162855,860768.5628746848,0.000936,-0.000936,2459852.046181,2459852.047117,2.0412414523096127,2.1666666666455425,4.050133333333333,5.727779153874175,0.021,12.1714,1.4142198990669053,2836.6666666666665,4015.087467979524,8510.0,1.4154244892994796,0.3603083720820967,0.4433256465457244,1.1320889050819478
2562.01,351396.81186950003,860740.0512954628,0.001556,-0.001556,2459770.738717,2459770.740273,2.0412414523054787,2.1666666666365417,4.198166666666666,5.937108784772453,0.009,12.6035,1.4142146456244677,4020.0,5685.138618593106,12060.0,1.414213586714703,0.24701302586139928,0.6072801442684037,0.7153497228946123
2563.01,351405.16021844285,860760.3474543593,0.001482,-0.001482,2459828.802298,2459828.80378,2.0412414523015046,2.1666666666278855,4.4616,6.309660512790421,0.01,13.3948,1.4142147464565227,5403.333333333333,7641.469343922383,16210.0,1.4142139439708297,0.19927340532403937,0.7005506576050791,0.45852810565061464
2564.01,351358.2924310999,860646.0400402739,0.000521,-0.000521,2459501.939674,2459501.940195,2.0412414523082885,2.1666666666426586,4.1560999999999995,5.877615028223608,0.006,12.4743,1.4142140536136303,2929.1598512333335,4144.410894155266,8787.4795537,1.414880410985507,0.26840422976078443,0.5712106444371211,0.6392368816828794
2565.01,351424.85817458574,860808.4216371137,0.003231,-0.003231,2459966.257472,2459966.2607030002,2.041241452302755,2.1666666666306096,4.1214,5.828541834798821,0.006,12.3702,1.4142140619204202,1229.8260454333333,1750.2218137173995,3689.4781363,1.423145834499466,0.2518608930982232,0.598839260966116,0.9518589814740445
2566.01,351373.7921971714,860683.5739569307,0.00092,-0.00092,2459609.378383,2459609.379303,2.0412414523045115,2.166666666634433,4.3533,6.15649785023921,0.006,13.065900000000001,1.414214010116282,3090.354270733333,4375.868340169107,9271.0628122,1.415976278710183,0.23751601006355336,0.6243071108900187,0.7022765790806587
2567.01,351343.16077948565,860606.8256869258,0.000744,-0.000744,2459390.75286,2459390.753604,2.0412414522835234,2.166666666588738,3.9163,5.538488426156245,0.008,11.7569,1.4142145459122755,1275.4791833666666,1804.1448991203051,3826.4375501,1.4144840015014664,0.16711383264528948,0.7769876004184989,0.9005181715320216
2568.01,351322.6557533,860558.381355351,0.000945,-0.000945,2459251.583946,2459251.584891,2.0412414523057842,2.1666666666372043,4.034666666666666,5.70589924746505,0.018,12.122,1.4142182536678083,3440.0,4864.895029600056,10320.0,1.414213671395365,0.2869994611011119,0.5421189187399907,1.010812101998116
2569.01,351313.1560641999,860530.8553953171,0.003352,-0.003352,2459174.659675,2459174.6630269997,2.0412414522035474,2.166666666414601,3.725633333333333,5.268844288414259,0.007,11.1839,1.4142143944423569,1296.6666666666667,1833.7887261058588,3890.0,1.4142329507243125,0.07624988196518272,1.1177608242685142,0.32924699032565896
257.01,351306.5804210143,860511.7436933154,0.001132,-0.001132,2459121.270086,2459121.271218,2.041241452090498,2.166666666168455,2.3428666666666667,3.3133174365815834,0.006,7.0346,1.4142151082356018,397.0094397333333,561.8323581873684,1191.0283192,1.4151612076648474,0.05438415677264313,1.2645276008230248,0.34833884490476547
2570.01,351358.10207029997,860645.6283988305,0.000196,-0.000196,2459500.741002,2459500.741198,2.041241452309482,2.1666666666452574,3.9924999999999997,5.6462497730794725,0.006,11.9835,1.414214094697426,5164.649680233333,7304.366922962216,15493.9490407,1.4143005576773628,0.33458631446951304,0.47549182688804387,0.9986480370791231
2571.01,351252.9978527857,860386.4648120371,0.001129,-0.001129,2458760.818232,2458760.819361,2.041241452289415,2.1666666666015653,3.5094666666666665,4.9631377745221705,0.006,10.5344,1.414214251317058,2033.3333333333333,2875.5697973139427,6100.0,1.4142146544166931,0.16659065967818848,0.7783493520525044,0.6936835068999768
2572.01,351322.14952958573,860556.8934537679,0.002996,-0.002996,2459247.433122,2459247.436118,2.041241452303266,2.1666666666317225,4.419333333333333,6.249883750029985,0.007,13.264999999999999,1.4142141537252946,2236.6666666666665,3163.127661730471,6710.0,1.414215049954011,0.27788699508592973,0.5561317774204568,1.1157162852700078
2573.01,351298.40376611426,860498.5917035916,0.001041,-0.001041,2459080.877819,2459080.8788599996,2.041241452301288,2.166666666627415,4.388566666666667,6.206372432875386,0.006,13.1717,1.4142140029490387,6516.666666666667,9215.959728201122,19550.0,1.4142137690334202,0.21826703915828544,0.661011842817954,0.7349051208459471
2574.01,351395.2952093429,860736.4491739501,0.000369,-0.000369,2459760.398697,2459760.399066,2.0412414523048867,2.166666666635251,4.293666666666667,6.0721643221799875,0.007,12.888,1.4142141888471362,7060.0,9984.347784171703,21180.0,1.4142135671631308,0.2231262106270373,0.6514494101640538,0.48775389643070355
2575.01,351372.92130088573,860681.5910299905,0.001417,-0.001417,2459603.650328,2459603.651745,2.0412414523064912,2.1666666666387453,4.3839999999999995,6.199914891888974,0.007,13.158999999999999,1.4142141632958427,2834.8935289,4011.8827568471042,8504.6805867,1.4151793412868672,0.31534592801844474,0.5012127725683545,1.1439670208705714
2576.01,351364.4617604143,860660.7898082363,0.000631,-0.000631,2459544.238408,2459544.239039,2.0412414523056603,2.166666666636935,4.0774333333333335,5.766363600706736,0.006,12.2383,1.4142140727516663,3926.6666666666665,5553.145472653742,11780.0,1.4142136178235338,0.2615805023543684,0.5823946305139892,0.8294717729657022
2577.01,351322.6747127,860558.7563893978,0.001373,-0.001373,2459252.521548,2459252.522921,2.0412414523080193,2.1666666666420724,3.8651666666666666,5.46617331615292,0.006,11.6015,1.4142141303487354,1620.0,2291.0298982744507,4860.0,1.414215986589167,0.26670643081745865,0.5739665124883564,0.6539641683644086
2578.01,351416.79446767137,860789.3508625901,0.000644,-0.000644,2459911.4801,2459911.4807439996,2.0412414523088396,2.1666666666438594,3.5287666666666664,4.990432083052084,0.006,10.5923,1.4142142438015408,3406.085279333333,4818.574791202553,10218.255838,1.414695874011024,0.2891843491810791,0.5388252150020634,0.7585802586915947
2579.01,351372.5238524,860680.3109430608,0.000219,-0.000219,2459600.117319,2459600.117538,2.041241452303603,2.166666666632456,3.6367,5.143073638075452,0.007,10.9171,1.4142144356354531,4206.666666666667,5949.125053275414,12620.0,1.4142135625852805,0.26920452593109906,0.5699176429236227,1.0323993569457648
258.01,351190.2601020857,860234.891931665,0.000354,-0.000354,2458326.804271,2458326.804625,2.0412414523116045,2.1666666666498777,3.6977333333333333,5.229386924763636,0.006,11.0992,1.4142141829490957,1216.0814152,1722.895773617078,3648.2442456,1.4167602202305887,0.313464206102214,0.5038120432855555,0.5724755105305323
2580.01,351263.9075884285,860414.1135444152,0.000668,-0.000668,2458839.453257,2458839.453925,2.041241452301603,2.166666666628103,3.602133333333333,5.094188169102337,0.006,10.8124,1.4142142163261597,3320.0,4695.189088301178,9960.0,1.414213580813608,0.2943027115286024,0.5312057365531765,1.3249508073017677
2581.01,351314.1732141143,860537.741236628,0.000939,-0.000939,2459192.543648,2459192.544587,2.041241452306953,2.1666666666397507,4.3251333333333335,6.116664889373038,0.007,12.9824,1.4142141797647174,4160.0,5883.1290893969945,12480.0,1.414213723412739,0.27902947299033765,0.5543499211671344,0.8608059241751916
2582.01,351396.8692184857,860740.6596462019,0.001353,-0.001353,2459772.286216,2459772.287569,2.0412414523100284,2.166666666646445,4.1616,5.885393200118408,0.006,12.4908,1.4142140523160343,2986.6666666666665,4223.78455679262,8960.0,1.4142135792832433,0.3313108572489524,0.47976433180277533,0.9210441831520875
2583.01,351392.08454757143,860727.7567755828,0.001151,-0.001151,2459735.896093,2459735.8972440003,2.041241452298432,2.1666666666211976,4.0150999999999994,5.678211750777411,0.007,12.052299999999999,1.4142142787919134,2840.0,4016.3666346374157,8520.0,1.4142136037455688,0.2212027234479311,0.6552095303007616,0.9235213703951123
2584.01,351321.86390911427,860556.1370916996,0.001181,-0.001181,2459245.2948,2459245.2959809997,2.0412414523016356,2.1666666666281733,4.243666666666667,6.00145450888551,0.008,12.738999999999999,1.4142144000201498,4126.666666666667,5835.989450661329,12380.0,1.4142139218080765,0.21292162580650986,0.6717802263425094,0.6506884884646942
2585.01,351427.61155175715,860815.7420857212,0.003638,-0.003638,2459986.942214,2459986.9458520003,2.0412414523070326,2.166666666639924,3.2987,4.66506885051014,0.006,9.9021,1.4142143421681692,251.33333333333334,357.1427625043178,754.0,1.4209924237572324,0.24834550362891145,0.604943698631632,0.5741748043900432
2586.01,351322.0569674,860554.8806517972,0.005091,-0.005091,2459242.410211,2459242.415302,2.0412414522583937,2.16666666653402,3.501666666666667,4.952107789169735,0.007,10.512,1.4142145042845504,383.3333333333333,741.7520231336675,1150.0,1.9350052777400024,0.10434534938203761,0.9815269024464157,0.25095056526380044
2587.01,351321.9988411857,860555.8605041574,0.001201,-0.001201,2459244.752232,2459244.7534330003,2.0412414522946265,2.166666666612911,3.6552333333333333,5.169282875043908,0.006,10.9717,1.4142141974640674,1386.6666666666667,1961.0430707480127,4160.0,1.4142137529432783,0.1832624129175957,0.7369265996115694,0.6932817080672646
2588.01,351423.95258285716,860807.4006243846,0.001971,-0.001971,2459962.850922,2459962.852893,2.0412414523106266,2.166666666647747,3.5571,5.030501448165977,0.006,10.6773,1.4142142329892264,1040.0,1470.7840685447861,3120.0,1.414215450523833,0.27877222023674453,0.5547505060366948,0.34288983089119573
2589.01,351434.5241017143,860807.4897011069,0.00322,-0.00322,2459973.640012,2459973.643232,2.0412414497841764,2.166666661146743,3.5737,5.053977382220857,0.006,10.7271,1.414214226773612,2959.3333333333335,4185.1295438840625,8878.0,1.4142136327610033,0.016226469590784665,1.7897759597808516,0.10386563185061264
259.01,351198.7500488715,860255.8284960877,0.000681,-0.000681,2458386.578118,2458386.578799,2.0412414523132814,2.16666666665353,4.1331,5.8450888690135985,0.007,12.4063,1.414214238468365,5389.059456566666,7625.253705297146,16167.1783697,1.4149507472970329,0.41257144809195195,0.3845008305683216,0.9276262627471169
2590.01,351318.4226132428,860549.8519978371,0.002904,-0.002904,2459226.458235,2459226.461139,2.041241452317172,2.1666666666620014,3.1578366666666664,4.4658581288134185,0.006,9.47951,1.4142144132892938,80.0,113.1390621092051,240.0,1.4142382763650638,1.3403789009884892,-0.1272275829528552,2.35102459233381
2591.01,351365.3011175715,860660.7098078674,0.000372,-0.000372,2459544.881796,2459544.882168,2.0412414522687574,2.166666666556587,3.5889666666666664,5.0755676991730585,0.006,10.7729,1.4142142211332116,6916.666666666667,9781.645781797914,20750.0,1.4142138479707826,0.1177436501732539,0.9290625047432338,0.4395370460967568
2592.01,351319.1258730286,860549.4656650202,0.001577,-0.001577,2459226.215173,2459226.21675,2.0412414523028817,2.166666666630886,3.623666666666667,5.12465962013305,0.018,10.889000000000001,1.4142193781987995,946.6666666666666,1338.7890456218681,2840.0,1.4142137805864805,0.28935702611811753,0.5385659677076211,1.2181930799572747
2593.01,351318.50402222853,860549.7868304539,0.004197,-0.004197,2459226.380017,2459226.384214,2.041241452316566,2.1666666666606815,3.4504333333333332,4.87965207525655,0.006,10.3573,1.4142142750929498,279.6666666666667,395.5110183186093,839.0,1.4142229498877565,0.6797456065662338,0.1676535907286306,1.1399333822115743
2594.01,351318.66969714285,860549.979676583,0.001409,-0.001409,2459227.018066,2459227.019475,2.0412414523144147,2.1666666666559973,3.420866666666667,4.837844372123693,0.011,10.2736,1.4142159994904877,360.0,509.15135614460274,1080.0,1.4143093226238965,0.3727429482625333,0.42859056399740564,0.36789728993512033
2595.01,351364.84227485716,860662.010299186,0.002704,-0.002704,2459547.608503,2459547.611207,2.0412414523076707,2.166666666641313,3.573733333333333,5.054025380053233,0.007,10.7282,1.414214466679075,333.3333333333333,471.4098741298019,1000.0,1.4142296223894057,0.2619569599475667,0.5817700582709405,0.6470336910704897
2596.01,351319.77039440005,860546.7822992179,0.001118,-0.001118,2459220.286778,2459220.2878960003,2.041241452142788,2.1666666662823095,3.6352666666666664,5.141045756998818,0.006,10.9118,1.4142142044596873,1956.6666666666667,2767.1502019238847,5870.0,1.4142164575420193,0.06145910251960933,1.2114137859870138,0.11277745312348311
2597.01,351318.37460341427,860547.758123364,0.002329,-0.002329,2459221.281298,2459221.2836269997,2.0412414523044538,2.1666666666343097,3.1786666666666665,4.495340278802287,0.019,9.555,1.4142219836836054,313.3333333333333,443.1205016001871,940.0,1.4142143668091078,0.277475183382655,0.5567758529085947,1.0369247603009817
2598.01,351319.0973612857,860549.7165372899,0.0008,-0.0008,2459226.801169,2459226.801969,2.0412414522975615,2.166666666619302,3.6588666666666665,5.174422019468025,0.007,10.9836,1.4142144250864637,5913.333333333333,8613.010953471627,17740.0,1.4565407474867464,0.1743873771440928,0.7584849542375538,0.19984793420713035
2599.01,351318.55273131427,860547.0095025264,0.005692,-0.005692,2459219.625683,2459219.631375,2.0412414522888485,2.1666666666003316,3.6467333333333336,5.157267559042826,0.011,10.9512,1.4142157069458035,340.0,480.8351783067658,1020.0,1.4142211126669582,0.24064862312168336,0.6186166188084212,1.4650688175648083
260.01,351201.11917958566,860257.194820412,0.001904,-0.001904,2458392.294018,2458392.295922,2.0412414521988254,2.166666666404322,2.8330333333333333,4.00651715777626,0.006,8.5051,1.4142146195866363,236.3153867,336.765595218462,708.9461601,1.425068421998194,0.07420683394776839,1.1295560972932457,0.15319194240231773
2600.01,351317.74721531424,860546.1643099033,0.001811,-0.001811,2459216.749879,2459216.75169,2.04124145229967,2.166666666623894,3.425333333333333,4.844155332861333,0.006,10.282,1.414214285576489,686.6666666666666,971.0945418286775,2060.0,1.4142153521776857,0.18734913008740472,0.7273483191120406,0.4014891857773083
2601.01,351322.0629733143,860556.4289555555,0.001115,-0.001115,2459246.20878,2459246.209895,2.041241452294634,2.1666666666129286,3.6314333333333333,5.13562460747365,0.006,10.9003,1.4142142058159726,2500.0,3535.6421065019586,7500.0,1.4142568426007833,0.16608445208373873,0.7796710219151777,0.3672127235571463
2602.01,351429.1881664715,860816.7805523344,0.001326,-0.001326,2459991.062533,2459991.063859,2.0412414522703104,2.1666666665599656,3.9433333333333334,5.576717632761727,0.006,11.836,1.4142141080545376,3540.624517866667,5009.471030918179,10621.8735536,1.4148552058088715,0.13823488429187245,0.8593823466600342,0.8322525623218152
2603.01,351322.6786344857,860560.102078652,0.000268,-0.000268,2459255.821724,2459255.821992,2.0412414523169224,2.166666666661455,4.633166666666667,6.552290392594705,0.008,13.907499999999999,1.4142142651019185,12428.536359166666,17591.739674794004,37285.6090775,1.4154313240447831,0.7503801238112197,0.12471867813836301,1.1976513252200733
2604.01,351532.93491437146,861072.0441227809,0.002818,-0.002818,2460720.074783,2460720.077601,2.0412414522889626,2.1666666666005803,4.162333333333334,5.886431025861275,0.007,12.494,1.414214229004871,1849.6093209,2618.5007253640506,5548.8279627,1.4157047630414819,0.2037123769467748,0.6909825837814159,1.1327906870197877
2605.01,351428.66656855715,860811.9031524681,0.000923,-0.000923,2459978.593736,2459978.5946589997,2.0412414520339097,2.1666666660452414,3.492233333333333,4.938767050140708,0.007,10.483699999999999,1.4142145093800649,4035.5567407,5712.661659264146,12106.6702221,1.4155820438974274,0.048542239886808045,1.313880187871468,0.07143615823393545
2606.01,351333.3225095,860586.318987723,0.000298,-0.000298,2459330.683649,2459330.6839469997,2.0412414523174442,2.166666666662593,3.9261666666666666,5.552440309349474,0.006,11.7845,1.4142141128368146,2423.3333333333335,3725.5853565521156,7270.0,1.5373804772567188,0.6892190631100665,0.16164271890680906,0.7739930078726047
2607.01,351323.1778092429,860560.3673945642,0.003448,-0.003448,2459256.970786,2459256.9742340003,2.041241452311379,2.1666666666493866,3.0417,4.3016161823203145,0.006,9.1311,1.4142144795082732,106.30704786666666,153.39566064249823,318.9211436,1.4429491150473057,0.44765190015249706,0.3490595677130277,1.360861821228781
2608.01,351424.9803266286,860808.1969807043,0.003371,-0.003371,2459965.829329,2459965.8326999997,2.0412414522967666,2.1666666666175702,4.4082333333333334,6.234185290976057,0.006,13.2307,1.4142139990266827,2054.4296438,2910.096615393611,6163.2889314,1.4164985518856301,0.21165521788317268,0.674371020504707,0.9118725666264169
2609.01,351427.3352764429,860816.5047992041,0.002081,-0.002081,2459988.5342,2459988.536281,2.0412414523170397,2.1666666666617136,3.817133333333333,5.398243952331988,0.006,11.4574,1.4142141447330427,609.5039939,869.3577668102333,1828.5119817,1.4263364563823795,0.8587272580040035,0.06614475136372018,1.4153722999146165
261.01,351198.6603712714,860254.7781488304,0.001762,-0.001762,2458383.915624,2458383.917386,2.041241452306907,2.1666666666396504,3.0132366666666663,4.261362976641263,0.006,9.04571,1.4142144969168027,140.68702536666666,200.37350172301345,422.0610761,1.4242500415428392,0.29727175281592155,0.5268463561129173,0.99379418461539
261.02,351201.0983394429,860256.1554227547,0.0043165,-0.0043165,2458389.727185,2458389.7315015,2.041241452203068,2.1666666664135583,3.0132366666666663,4.261362976641263,0.006,9.04571,1.4142144969168027,208.53318956666666,298.69264806809645,625.5995687,1.4323506425465498,0.07669088876810244,1.1152562291772194,0.37745970879273155
2610.01,351319.14972402854,860550.8853285406,0.002271,-0.002271,2459229.716478,2459229.7187489998,2.041241452314144,2.1666666666554057,5.2984333333333336,7.493119882636041,0.009,15.904300000000001,1.4142142424432456,32121.0308868,45683.95386652376,96363.0926604,1.422244324209949,0.4642749911915427,0.3332247095710284,1.0110490019503728
2611.01,351193.6848485,860243.9778663358,0.006856,-0.006856,2458352.484922,2458352.4917780003,2.0412414523148863,2.166666666657024,4.5098,6.377822205110457,0.006,13.535400000000001,1.414213979580127,1506.6666666666667,2130.760957746364,4520.0,1.4142218746104185,1.3660875593821187,-0.13547853634244705,3.52040764052772
2612.01,351342.4746139143,860602.3151204429,0.001045,-0.001045,2459379.018087,2459379.019132,2.0412414521977333,2.1666666664019436,4.4101,6.236825155477745,0.006,13.2363,1.4142139986571156,9983.333333333334,14118.566123728173,29950.0,1.4142136350979806,0.07486593158703257,1.1257157669428801,0.37036176356105016
2613.01,351454.09514429996,860873.6286108702,0.001395,-0.001395,2460155.218217,2460155.219612,2.0412414521479016,2.166666666293443,4.382933333333333,6.19840569895912,0.006,13.1548,1.4142140040823012,11740.378267966667,16605.89853120111,35221.1348039,1.414426192426005,0.0657847739680229,1.1818746131772035,0.542507769132467
2614.01,351292.22848304285,860483.440329777,0.000385,-0.000385,2459037.589401,2459037.589786,2.0412414523005555,2.1666666666258223,3.8190000000000004,5.400908812412964,0.021,11.478000000000002,1.4142206892937845,5550.513308333334,7851.940065890722,16651.539925,1.4146331392633742,0.20788631711802041,0.6821740945824201,0.6651653047548964
2615.01,351451.6113532429,860875.0336801107,0.00086,-0.00086,2460156.176169,2460156.177029,2.0412414523120095,2.1666666666507597,4.4017333333333335,6.224992905663069,0.006,13.2112,1.4142140003172392,4405.937475533333,6234.184679466039,13217.8124266,1.4149507826847676,0.44076907680520166,0.3557888820418236,1.24937846050557
2616.01,351451.2553906857,860874.6643643283,0.000353,-0.000353,2460154.915572,2460154.9159250003,2.0412414523151745,2.16666666665765,4.475333333333333,6.32907899215114,0.006,13.432,1.4142139860310903,11406.666666666666,16131.471836585035,34220.0,1.4142143632307163,0.5396179979438396,0.2679135736825965,1.0894887378486122
2617.01,351342.48814202857,860605.8107922903,0.000332,-0.000332,2459387.59425,2459387.5945820003,2.041241452289448,2.1666666666016363,4.3994,6.221693075039944,0.006,13.2042,1.4142140007819122,9456.666666666666,13373.746288226279,28370.0,1.414213565903378,0.158259294623764,0.8006307742946568,0.5545405683616691
2618.01,351342.0500450428,860604.0255846442,0.001997,-0.001997,2459382.783301,2459382.785298,2.0412414522723803,2.166666666564475,4.021166666666667,5.68679054671633,0.006,12.0695,1.4142140871346616,750.0,1073.4237279810181,2250.0,1.4312316373080243,0.12121191111147528,0.9164547013263746,0.40205990915676354
2619.01,351335.3080483428,860585.6517884501,0.000657,-0.000657,2459331.034865,2459331.035522,2.041241452215495,2.1666666664406176,4.4278,6.261856727840393,0.006,13.2894,1.4142139951760226,7673.333333333333,10851.732370923753,23020.0,1.4142136017711235,0.080176559045618,1.0959525863938981,0.2925642639574601
262.01,351307.01661527145,860517.8143216379,0.00311,-0.00311,2459136.576258,2459136.579368,2.041241452236656,2.166666666486691,2.7114999999999996,3.834643203741386,0.006,8.1405,1.4142147164821635,188.75788169999998,269.7154677277965,566.2736451,1.428896453481426,0.0897240933882818,1.0470909212750867,0.1251445185972205
2620.01,351340.5800669286,860599.4708762005,0.001071,-0.001071,2459370.156605,2459370.157676,2.0412414522468754,2.1666666665089416,4.3290999999999995,6.122273892925732,0.006,12.9933,1.4142140151361098,6246.666666666667,8834.126810287415,18740.0,1.4142145373992658,0.09656365207980967,1.0151863173917,0.3426078375791647
2621.01,351341.6277111714,860606.2348200096,0.001166,-0.001166,2459387.772477,2459387.773643,2.041241452315102,2.166666666657494,4.4798,6.335395810839287,0.006,13.4454,1.4142139851866795,3620.0,5119.486790310935,10860.0,1.4142228702516395,0.4145075658407963,0.3824675380379021,0.5011396471015227
2622.01,351314.7443963857,860540.4721068388,0.000418,-0.000418,2459199.804071,2459199.804489,2.041241452315731,2.1666666666588634,4.5031,6.368346977042001,0.006,13.5153,1.4142139808225447,8526.666666666666,12058.527676519821,25580.0,1.4142135664409488,0.8191996141242137,0.08661026093826905,1.790770356475531
2623.01,351298.2783226715,860500.575547595,0.0022,-0.0022,2459085.611785,2459085.613985,2.041241452317173,2.1666666666620022,4.165933333333333,5.891521456767815,0.006,12.5038,1.4142140512973038,476.6666666666667,674.1106963751979,1430.0,1.4142182441437718,1.8265717604334237,-0.26163673898869916,3.267736879415395
2624.01,351341.36695931427,860604.946574049,0.000305,-0.000305,2459384.356179,2459384.356484,2.041241452311538,2.1666666666497347,4.478466666666667,6.333510193320042,0.006,13.4414,1.4142139854384779,8993.333333333334,12718.494027272916,26980.0,1.4142135686367214,0.3307385570577921,0.4805151726661643,0.7239867013995068
2625.01,351424.1753617286,860807.4310008411,0.00038,-0.00038,2459963.148107,2459963.1484870003,2.04124145230782,2.166666666641638,4.410566666666667,6.2374851216032745,0.006,13.2377,1.4142139985647968,7374.8481288,10430.31772610844,22124.5443864,1.4143094941001328,0.4655237314222281,0.33205817469763976,1.8301166574539522
2626.01,351424.2446080429,860807.707484658,0.000238,-0.000238,2459963.894598,2459963.894836,2.041241452309497,2.1666666666452903,4.202733333333334,5.943564498028286,0.006,12.6142,1.4142140427725491,6816.293339233333,9640.213924794261,20448.8800177,1.4142897679163775,0.2893286871389666,0.5386085036195881,0.6832154381621124
2627.01,351298.3952037286,860500.799179007,0.001012,-0.001012,2459086.276449,2459086.277461,2.0412414523175517,2.1666666666628274,4.490066666666666,6.349915065748693,0.006,13.4762,1.41421398325534,4890.0,6915.685528441178,14670.0,1.4142506193131243,0.9389873265819519,0.02734026932352528,1.3380569403792815
2628.01,351341.4325097571,860606.3604366635,0.000496,-0.000496,2459387.884973,2459387.885469,2.041241452317984,2.166666666663768,4.4341333333333335,6.270813410998254,0.006,13.3084,1.4142139939405491,2203.3333333333335,3115.98971109049,6610.0,1.4142162077566518,1.1473214690349982,-0.05968512031376776,1.4582455871434825
2629.01,351450.07570741425,860866.7754648415,0.002363,-0.002363,2460134.412089,2460134.414452,2.0412414522283555,2.1666666664686174,4.3836,6.199348507706273,0.006,13.1568,1.414214003947959,3790.0504382333334,5366.454232947702,11370.1513147,1.415932141380467,0.08706490164286768,1.0601568862651651,0.40330014808172593
263.01,351302.52512387146,860511.3080948639,0.00108,-0.00108,2459116.147851,2459116.148931,2.0412414523186007,2.1666666666651127,5.2066,7.363248860840347,0.01,15.6298,1.4142144318442644,15046.845014166667,21457.08407956724,45140.5350425,1.426018813868642,1.7959463694495157,-0.25429336362310184,1.744234967255408
2630.01,351440.3120366571,860844.7961001917,0.002782,-0.002782,2460070.810197,2460070.812979,2.0412414522568922,2.16666666653075,3.9286666666666665,5.555975841880124,0.006,11.792,1.4142141121364646,1180.0,1668.7780311344711,3540.0,1.4142186704529416,0.10295417110381985,0.9873560536047021,0.1710068782034448
